Comparison (group1/group2),Group,ProteinGroups,AVG Log2 Ratio,Absolute AVG Log2 Ratio,Pvalue,Qvalue,# of Ratios,UniProtIds,Genes,ProteinDescriptions,ProteinNames,# Unique Total Peptides,% Change,Ratio,Condition Numerator,Condition Denominator,GO Cellular Component,GO Molecular Function,GO Biological Process
Injured / Non-injured,P15864,P15864,1.085067828,1.085067828,8.01E-12,7.52E-11,16,P15864,Hist1h1c,Histone H1.2,H12_MOUSE,2,112.147522,2.12147522,Injured,Non-injured,"nucleosome,nucleus,nuclear euchromatin,transcriptionally active chromatin","DNA binding,RNA binding,protein binding,chromatin DNA binding","negative regulation of transcription from RNA polymerase II promoter,nucleosome assembly,regulation of transcription from RNA polymerase II promoter,nucleosome positioning,histone H3-K4 trimethylation,histone H3-K27 trimethylation"
Injured / Non-injured,P40936,P40936,-2.339823504,2.339823504,7.24E-12,7.52E-11,16,P40936,Inmt,Indolethylamine N-methyltransferase,INMT_MOUSE,10,-80.24655076,0.197534492,Injured,Non-injured,cytosol,"thioether S-methyltransferase activity,amine N-methyltransferase activity,dimethyl selenide methyltransferase activity,Requires Ontology","selenium compound metabolic process,amine metabolic process,response to toxic substance,methylation"
Injured / Non-injured,P45952,P45952,-1.790791346,1.790791346,9.34E-12,7.52E-11,16,P45952,Acadm,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",ACADM_MOUSE,31,-71.0986527,0.289013473,Injured,Non-injured,"nucleus,mitochondrion,mitochondrial matrix,nuclear speck,axon,mitochondrial membrane,extracellular exosome","acyl-CoA dehydrogenase activity,identical protein binding,flavin adenine dinucleotide binding,medium-chain-acyl-CoA dehydrogenase activity","liver development,glycogen biosynthetic process,organic acid metabolic process,regulation of gluconeogenesis,fatty acid beta-oxidation,heart development,response to cold,carnitine metabolic process,post-embryonic development,carnitine metabolic process, CoA-linked,fatty acid beta-oxidation using acyl-CoA dehydrogenase,response to starvation,carnitine biosynthetic process,medium-chain fatty acid metabolic process,medium-chain fatty acid catabolic process,cardiac muscle cell differentiation,oxidation-reduction process"
Injured / Non-injured,Q60825;Q9D2V6,Q60825;Q9D2V6,-2.677668156,2.677668156,9.84E-12,7.52E-11,16,Q60825;Q9D2V6,Slc34a1,Sodium-dependent phosphate transport protein 2A,NPT2A_MOUSE;Q9D2V6_MOUSE,6,-84.37062661,0.156293734,Injured,Non-injured,"cytoplasm,plasma membrane,brush border,integral component of membrane,basolateral plasma membrane,apical plasma membrane,vesicle;","sodium:phosphate symporter activity,protein binding,sodium-dependent phosphate transmembrane transporter activity;","phosphate ion transport,response to lead ion,cellular phosphate ion homeostasis,phosphate ion transmembrane transport,sodium ion transmembrane transport,sodium-dependent phosphate transport,response to cadmium ion,response to mercury ion,bone remodeling,phosphate ion homeostasis;"
Injured / Non-injured,Q9D6R2,Q9D6R2,-1.212285151,1.212285151,8.66E-12,7.52E-11,16,Q9D6R2,Idh3a,"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial",IDH3A_MOUSE,14,-56.84155324,0.431584468,Injured,Non-injured,"nucleus,mitochondrion,myelin sheath","magnesium ion binding,isocitrate dehydrogenase (NAD+) activity,NAD binding",tricarboxylic acid cycle
Injured / Non-injured,Q9DCD0,Q9DCD0,1.224567357,1.224567357,9.02E-12,7.52E-11,16,Q9DCD0,Pgd,"6-phosphogluconate dehydrogenase, decarboxylating",6PGD_MOUSE,15,133.6853603,2.336853603,Injured,Non-injured,"nucleus,cytoplasm,extracellular exosome",phosphogluconate dehydrogenase (decarboxylating) activity,"pentose-phosphate shunt,pentose-phosphate shunt, oxidative branch,pentose biosynthetic process,D-gluconate metabolic process,oxidation-reduction process"
Injured / Non-injured,Q9Z2I9,Q9Z2I9,-1.284948593,1.284948593,8.07E-12,7.52E-11,16,Q9Z2I9,Sucla2,"Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial",SUCB1_MOUSE,16,-58.96145729,0.410385427,Injured,Non-injured,"mitochondrion,myelin sheath,extracellular exosome","succinate-CoA ligase activity,succinate-CoA ligase (ADP-forming) activity,ATP binding,metal ion binding","tricarboxylic acid cycle,succinyl-CoA metabolic process,succinate metabolic process"
Injured / Non-injured,Q9EPL9,Q9EPL9,-1.643476261,1.643476261,1.42E-11,1.03E-10,16,Q9EPL9,Acox3,Peroxisomal acyl-coenzyme A oxidase 3,ACOX3_MOUSE,16,-67.9915718,0.320084282,Injured,Non-injured,"mitochondrion,peroxisome,peroxisomal matrix,membrane","acyl-CoA dehydrogenase activity,receptor binding,pristanoyl-CoA oxidase activity,flavin adenine dinucleotide binding,FAD binding","fatty acid beta-oxidation,fatty acid beta-oxidation using acyl-CoA dehydrogenase,fatty acid beta-oxidation using acyl-CoA oxidase"
Injured / Non-injured,Q3ULD5,Q3ULD5,-1.441079263,1.441079263,1.85E-11,1.20E-10,16,Q3ULD5,Mccc2,"Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial",MCCB_MOUSE,24,-63.17083133,0.368291687,Injured,Non-injured,"mitochondrion,mitochondrial matrix,methylcrotonoyl-CoA carboxylase complex","ATP binding,methylcrotonoyl-CoA carboxylase activity","leucine catabolic process,coenzyme A metabolic process"
Injured / Non-injured,Q99JW2,Q99JW2,-2.525306097,2.525306097,1.78E-11,1.20E-10,16,Q99JW2,Acy1,Aminoacylase-1,ACY1_MOUSE,16,-82.6297081,0.173702919,Injured,Non-injured,"cytoplasm,extracellular exosome","aminoacylase activity,metallopeptidase activity,identical protein binding,metal ion binding","proteolysis,cellular amino acid metabolic process"
Injured / Non-injured,Q8C5H8;Q8C5H8-2;Q8C5H8-3;Q8C5H8-4;Z4YK42,Q8C5H8;Q8C5H8-2;Q8C5H8-3;Q8C5H8-4;Z4YK42,-1.807687787,1.807687787,2.06E-11,1.27E-10,16,Q8C5H8;Q8C5H8-2;Q8C5H8-3;Q8C5H8-4;Z4YK42,Nadk2,"NAD kinase 2, mitochondrial;Isoform 2 of NAD kinase 2, mitochondrial;Isoform 3 of NAD kinase 2, mitochondrial;Isoform 4 of NAD kinase 2, mitochondrial;NAD kinase 2, mitochondrial",NAKD2_MOUSE;NAKD2_MOUSE;NAKD2_MOUSE;NAKD2_MOUSE;Z4YK42_MOUSE,6,-71.4351628,0.285648372,Injured,Non-injured,mitochondrion;;;;,"NAD+ kinase activity,ATP binding,protein homodimerization activity;;;;","NADP biosynthetic process,phosphorylation,NAD metabolic process;;;;"
Injured / Non-injured,Q3UNZ8,Q3UNZ8,-1.76619088,1.76619088,2.31E-11,1.36E-10,16,Q3UNZ8,NaN,Quinone oxidoreductase-like protein 2,QORL2_MOUSE,16,-70.60160864,0.293983914,Injured,Non-injured,mitochondrion,oxidoreductase activity,oxidation-reduction process
Injured / Non-injured,Q9Z1P6,Q9Z1P6,-1.682726041,1.682726041,2.63E-11,1.49E-10,16,Q9Z1P6,Ndufa7,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 7,NDUA7_MOUSE,5,-68.8506501,0.311493499,Injured,Non-injured,"mitochondrion,mitochondrial respiratory chain complex I,mitochondrial ribosome","structural constituent of ribosome,NADH dehydrogenase (ubiquinone) activity","mitochondrial electron transport, NADH to ubiquinone,mitochondrial translation"
Injured / Non-injured,A0A0R4J0T5;P28659;P28659-2;P28659-3;P28659-4,A0A0R4J0T5;P28659;P28659-2;P28659-3;P28659-4,1.560795029,1.560795029,2.78E-11,1.51E-10,16,A0A0R4J0T5;P28659;P28659-2;P28659-3;P28659-4,Celf1,"CUG triplet repeat, RNA binding protein 1, isoform CRA_b;CUGBP Elav-like family member 1;Isoform 2 of CUGBP Elav-like family member 1;Isoform 3 of CUGBP Elav-like family member 1;Isoform 4 of CUGBP Elav-like family member 1",A0A0R4J0T5_MOUSE;CELF1_MOUSE;CELF1_MOUSE;CELF1_MOUSE;CELF1_MOUSE,2,195.0163739,2.950163739,Injured,Non-injured,";nucleus,nucleoplasm,cytoplasm;;;",";RNA binding,translation initiation factor binding,BRE binding;;;",";mRNA splice site selection,spermatid development,positive regulation of multicellular organism growth,regulation of RNA splicing;;;"
Injured / Non-injured,Q8BMS1,Q8BMS1,-1.000864604,1.000864604,3.42E-11,1.78E-10,16,Q8BMS1,Hadha,"Trifunctional enzyme subunit alpha, mitochondrial",ECHA_MOUSE,32,-50.02995593,0.499700441,Injured,Non-injured,"mitochondrion,mitochondrial inner membrane,mitochondrial fatty acid beta-oxidation multienzyme complex,extracellular matrix,mitochondrial nucleoid","fatty-acyl-CoA binding,acetyl-CoA C-acyltransferase activity,enoyl-CoA hydratase activity,long-chain-enoyl-CoA hydratase activity,long-chain-3-hydroxyacyl-CoA dehydrogenase activity,protein complex binding,NAD binding","fatty acid beta-oxidation,response to insulin,response to drug"
Injured / Non-injured,Q91WT7,Q91WT7,-2.972153445,2.972153445,3.73E-11,1.87E-10,16,Q91WT7,Akr1c14,3-alpha-hydroxysteroid dehydrogenase type 1,Q91WT7_MOUSE,11,-87.25638445,0.127436156,Injured,Non-injured,cellular_component,androsterone dehydrogenase activity,"hippocampus development,oxidation-reduction process"
Injured / Non-injured,Q8R4N0,Q8R4N0,-1.864543045,1.864543045,4.68E-11,2.25E-10,16,Q8R4N0,Clybl,"Citrate lyase subunit beta-like protein, mitochondrial",CLYBL_MOUSE,12,-72.5389831,0.274610169,Injured,Non-injured,mitochondrion,"magnesium ion binding,malate synthase activity",
Injured / Non-injured,Q80XN0,Q80XN0,-2.443420923,2.443420923,4.89E-11,2.27E-10,16,Q80XN0,Bdh1,"D-beta-hydroxybutyrate dehydrogenase, mitochondrial",BDH_MOUSE,13,-81.61528041,0.183847196,Injured,Non-injured,"nucleoplasm,mitochondrion,mitochondrial inner membrane,mitochondrial matrix,matrix side of mitochondrial inner membrane",3-hydroxybutyrate dehydrogenase activity,oxidation-reduction process
Injured / Non-injured,O08966,O08966,-2.011341633,2.011341633,5.54E-11,2.49E-10,16,O08966,Slc22a1,Solute carrier family 22 member 1,S22A1_MOUSE,4,-75.19576501,0.24804235,Injured,Non-injured,"integral component of plasma membrane,basolateral plasma membrane","acetylcholine transmembrane transporter activity,dopamine transmembrane transporter activity,norepinephrine transmembrane transporter activity,secondary active organic cation transmembrane transporter activity,organic anion transmembrane transporter activity,organic cation transmembrane transporter activity,quaternary ammonium group transmembrane transporter activity,protein homodimerization activity","cation transport,neurotransmitter transport,drug transmembrane transport,establishment or maintenance of transmembrane electrochemical gradient,quaternary ammonium group transport,organic anion transport,dopamine transport,norepinephrine transport,epinephrine transport,protein homooligomerization,ammonium transmembrane transport,acetate ester transport"
Injured / Non-injured,Q99LC3,Q99LC3,-1.169844988,1.169844988,6.23E-11,2.70E-10,16,Q99LC3,Ndufa10,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial",NDUAA_MOUSE,14,-55.55309056,0.444469094,Injured,Non-injured,"mitochondrion,mitochondrial respiratory chain complex I,mitochondrial matrix,myelin sheath",NADH dehydrogenase (ubiquinone) activity,"mitochondrial electron transport, NADH to ubiquinone,mitochondrial respiratory chain complex I assembly"
Injured / Non-injured,P15105,P15105,-1.431312643,1.431312643,7.25E-11,2.99E-10,16,P15105,Glul,Glutamine synthetase,GLNA_MOUSE,15,-62.92066289,0.370793371,Injured,Non-injured,"nucleus,cytoplasm,mitochondrion,rough endoplasmic reticulum,cytosol,perikaryon,myelin sheath,protein complex,axon terminus,cell body,extracellular exosome,glial cell projection,astrocyte projection","magnesium ion binding,glutamate decarboxylase activity,glutamate-ammonia ligase activity,protein binding,ATP binding,glutamate binding,manganese ion binding,identical protein binding,dynein light chain binding","glutamine biosynthetic process,cell proliferation,cellular response to starvation,response to glucose,ammonia assimilation cycle,positive regulation of insulin secretion,positive regulation of epithelial cell proliferation,protein homooligomerization,positive regulation of synaptic transmission, glutamatergic"
Injured / Non-injured,Q8CAQ8;Q8CAQ8-2;Q8CAQ8-5,Q8CAQ8;Q8CAQ8-2;Q8CAQ8-5,-1.169573925,1.169573925,7.36E-11,2.99E-10,16,Q8CAQ8;Q8CAQ8-2;Q8CAQ8-5,Immt,MICOS complex subunit Mic60;Isoform 2 of MICOS complex subunit Mic60;Isoform 5 of MICOS complex subunit Mic60,MIC60_MOUSE,29,-55.5447388,0.444552612,Injured,Non-injured,"mitochondrion,mitochondrial inner membrane,membrane,myelin sheath,MICOS complex;;","RNA binding,protein binding;;","cristae formation,mitochondrial calcium ion homeostasis;;"
Injured / Non-injured,P52503,P52503,-1.512212044,1.512212044,7.81E-11,3.08E-10,16,P52503,Ndufs6,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial",NDUS6_MOUSE,7,-64.94267176,0.350573282,Injured,Non-injured,"mitochondrion,mitochondrial respiratory chain complex I",molecular_function,"mitochondrial electron transport, NADH to ubiquinone,fatty acid metabolic process,muscle contraction,multicellular organism aging,respiratory electron transport chain,multicellular organism growth,reproductive system development,mitochondrion morphogenesis,cardiovascular system development"
Injured / Non-injured,B7ZNL3,B7ZNL3,1.511586171,1.511586171,8.98E-11,3.31E-10,16,B7ZNL3,Tpm1,Tpm1 protein,B7ZNL3_MOUSE,21,185.1233457,2.851233457,Injured,Non-injured,,,
Injured / Non-injured,P0C0S6;Q3THW5,P0C0S6;Q3THW5,1.455398004,1.455398004,9.16E-11,3.31E-10,16,P0C0S6;Q3THW5,H2afz;H2afv,Histone H2A.Z;Histone H2A.V,H2AZ_MOUSE;H2AV_MOUSE,4,174.2322045,2.742322045,Injured,Non-injured,"nucleosome,nuclear chromatin,nucleus,nuclear euchromatin,nuclear heterochromatin,extracellular exosome,Barr body;nucleosome,nuclear chromatin,nucleus,extracellular exosome","RNA polymerase II core promoter proximal region sequence-specific DNA binding,RNA polymerase II core promoter sequence-specific DNA binding,RNA polymerase II distal enhancer sequence-specific DNA binding,DNA binding,chromatin DNA binding,nucleosomal DNA binding,protein heterodimerization activity;DNA binding,protein heterodimerization activity","chromatin silencing,multicellular organism development,positive regulation of transcription from RNA polymerase II promoter,cellular response to estradiol stimulus;chromatin silencing"
Injured / Non-injured,Q3U3J1,Q3U3J1,-1.660597617,1.660597617,8.70E-11,3.31E-10,16,Q3U3J1,Bckdha,"2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial",Q3U3J1_MOUSE,9,-68.3691905,0.316308095,Injured,Non-injured,,,
Injured / Non-injured,Q9ERI6,Q9ERI6,-1.071721255,1.071721255,1.14E-10,4.01E-10,16,Q9ERI6,Rdh14,Retinol dehydrogenase 14,RDH14_MOUSE,4,-52.42489502,0.47575105,Injured,Non-injured,"nucleus,mitochondrion,lysosomal membrane,endoplasmic reticulum,membrane",alcohol dehydrogenase (NADP+) activity,"osteoblast differentiation,retinol metabolic process,oxidation-reduction process"
Injured / Non-injured,H7BX88;P47934,H7BX88;P47934,-1.706040661,1.706040661,1.23E-10,4.22E-10,16,H7BX88;P47934,Crat,Carnitine O-acetyltransferase,H7BX88_MOUSE;CACP_MOUSE,8,-69.34999235,0.306500076,Injured,Non-injured,";mitochondrion,mitochondrial inner membrane,peroxisome,endoplasmic reticulum",";carnitine O-acetyltransferase activity,receptor binding",";fatty acid metabolic process,transport,carnitine metabolic process, CoA-linked"
Injured / Non-injured,P16331,P16331,-2.279000388,2.279000388,1.35E-10,4.38E-10,16,P16331,Pah,Phenylalanine-4-hydroxylase,PH4H_MOUSE,24,-79.39595342,0.206040466,Injured,Non-injured,extracellular exosome,"phenylalanine 4-monooxygenase activity,iron ion binding","L-phenylalanine catabolic process,oxidation-reduction process"
Injured / Non-injured,Q71RI9;Q71RI9-2,Q71RI9;Q71RI9-2,-2.28869875,2.28869875,1.34E-10,4.38E-10,16,Q71RI9;Q71RI9-2,Kyat3,Kynurenine--oxoglutarate transaminase 3;Isoform 2 of Kynurenine--oxoglutarate transaminase 3,KAT3_MOUSE,8,-79.53399739,0.204660026,Injured,Non-injured,mitochondrion;,"RNA binding,kynurenine-oxoglutarate transaminase activity,pyridoxal phosphate binding,protein homodimerization activity,kynurenine-glyoxylate transaminase activity,cysteine-S-conjugate beta-lyase activity;","2-oxoglutarate metabolic process,cellular amino acid metabolic process,biosynthetic process,kynurenine metabolic process,L-kynurenine metabolic process;"
Injured / Non-injured,Q99L13,Q99L13,-1.777031153,1.777031153,1.39E-10,4.40E-10,16,Q99L13,Hibadh,"3-hydroxyisobutyrate dehydrogenase, mitochondrial",3HIDH_MOUSE,11,-70.82167752,0.291783225,Injured,Non-injured,mitochondrion,"phosphogluconate dehydrogenase (decarboxylating) activity,3-hydroxyisobutyrate dehydrogenase activity,NAD binding","valine catabolic process,oxidation-reduction process"
Injured / Non-injured,Q8BFR5,Q8BFR5,-1.263789385,1.263789385,1.54E-10,4.68E-10,16,Q8BFR5,Tufm,"Elongation factor Tu, mitochondrial",EFTU_MOUSE,24,-58.35513228,0.416448677,Injured,Non-injured,"mitochondrion,mitochondrial inner membrane,membrane,mitochondrial nucleoid,myelin sheath,extracellular exosome","RNA binding,translation elongation factor activity,GTPase activity,GTP binding","translational elongation,response to ethanol"
Injured / Non-injured,Q99LB2,Q99LB2,-1.30144708,1.30144708,1.55E-10,4.68E-10,16,Q99LB2,Dhrs4,Dehydrogenase/reductase SDR family member 4,DHRS4_MOUSE,13,-59.42809583,0.405719042,Injured,Non-injured,"nucleus,mitochondrion,peroxisome,peroxisomal membrane,extracellular exosome","3-keto sterol reductase activity,retinal dehydrogenase activity,carbonyl reductase (NADPH) activity,receptor binding,oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor,alcohol dehydrogenase [NAD(P)+] activity","alcohol metabolic process,steroid metabolic process,cellular ketone metabolic process,retinal metabolic process,protein tetramerization,oxidation-reduction process"
Injured / Non-injured,O88338;Q8C730,O88338;Q8C730,-2.240814215,2.240814215,1.79E-10,5.29E-10,16,O88338;Q8C730,Cdh16,Cadherin-16,CAD16_MOUSE;Q8C730_MOUSE,15,-78.84331078,0.211566892,Injured,Non-injured,"plasma membrane,integral component of plasma membrane,basolateral plasma membrane,extracellular exosome;",calcium ion binding;,"homophilic cell adhesion via plasma membrane adhesion molecules,cell-cell signaling,nervous system development,calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules;"
Injured / Non-injured,Q8BGA8,Q8BGA8,-1.778477219,1.778477219,1.85E-10,5.35E-10,16,Q8BGA8,Acsm5,"Acyl-coenzyme A synthetase ACSM5, mitochondrial",ACSM5_MOUSE,7,-70.85090937,0.291490906,Injured,Non-injured,mitochondrial matrix,"acyl-CoA ligase activity,fatty-acyl-CoA synthase activity,ATP binding,fatty acid ligase activity,metal ion binding,butyrate-CoA ligase activity","fatty acid biosynthetic process,acyl-CoA metabolic process"
Injured / Non-injured,O08749,O08749,-1.297104715,1.297104715,1.91E-10,5.41E-10,16,O08749,Dld,"Dihydrolipoyl dehydrogenase, mitochondrial",DLDH_MOUSE,20,-59.30579456,0.406942054,Injured,Non-injured,"nucleoplasm,mitochondrion,mitochondrial matrix,cilium,motile cilium,acrosomal matrix,myelin sheath,oxoglutarate dehydrogenase complex,pyruvate dehydrogenase complex","dihydrolipoyl dehydrogenase activity,electron carrier activity,lipoamide binding,flavin adenine dinucleotide binding,NAD binding,pyruvate dehydrogenase (NAD+) activity","2-oxoglutarate metabolic process,mitochondrial electron transport, NADH to ubiquinone,proteolysis,gastrulation,aging,lipoate metabolic process,regulation of membrane potential,cell redox homeostasis,sperm capacitation,dihydrolipoamide metabolic process,mitochondrial acetyl-CoA biosynthetic process from pyruvate"
Injured / Non-injured,Q8BYF6,Q8BYF6,-2.673087513,2.673087513,2.20E-10,6.10E-10,16,Q8BYF6,Slc5a8,Sodium-coupled monocarboxylate transporter 1,SC5A8_MOUSE,3,-84.32092356,0.156790764,Injured,Non-injured,"integral component of membrane,apical plasma membrane,extracellular exosome",symporter activity,"sodium ion transport,apoptotic process,transmembrane transport"
Injured / Non-injured,P08249,P08249,-0.912256299,0.912256299,2.31E-10,6.15E-10,16,P08249,Mdh2,"Malate dehydrogenase, mitochondrial",MDHM_MOUSE,20,-46.86465677,0.531353432,Injured,Non-injured,"nucleus,mitochondrion,mitochondrial inner membrane,mitochondrial matrix,membrane,myelin sheath,extracellular exosome","RNA binding,malate dehydrogenase activity,L-malate dehydrogenase activity,protein homodimerization activity,protein self-association,malate dehydrogenase (NADP+) activity","carbohydrate metabolic process,tricarboxylic acid cycle,oxaloacetate metabolic process,malate metabolic process,internal protein amino acid acetylation,NADH metabolic process,aerobic respiration"
Injured / Non-injured,Q9D0S9,Q9D0S9,-1.280516056,1.280516056,2.32E-10,6.15E-10,16,Q9D0S9,Hint2,"Histidine triad nucleotide-binding protein 2, mitochondrial",HINT2_MOUSE,5,-58.83517653,0.411648235,Injured,Non-injured,"nucleolus,mitochondrion","nucleotide binding,hydrolase activity","steroid biosynthetic process,apoptotic process,multicellular organism lipid catabolic process,negative regulation of peptidyl-lysine acetylation"
Injured / Non-injured,Q8QZT1,Q8QZT1,-1.461908875,1.461908875,2.50E-10,6.51E-10,16,Q8QZT1,Acat1,"Acetyl-CoA acetyltransferase, mitochondrial",THIL_MOUSE,24,-63.69875019,0.363012498,Injured,Non-injured,"mitochondrion,mitochondrial inner membrane,mitochondrial matrix,extracellular exosome","acetyl-CoA C-acetyltransferase activity,carbon-carbon lyase activity,ligase activity, forming carbon-carbon bonds,enzyme binding,protein homodimerization activity,metal ion binding,coenzyme binding","liver development,acetyl-CoA biosynthetic process,isoleucine catabolic process,fatty acid beta-oxidation,brain development,response to hormone,response to organic cyclic compound,coenzyme A metabolic process,coenzyme A biosynthetic process,response to starvation,acetyl-CoA catabolic process,ketone body catabolic process,protein homooligomerization,adipose tissue development,metanephric proximal convoluted tubule development,propionyl-CoA biosynthetic process"
Injured / Non-injured,Q78JN3,Q78JN3,-2.305337421,2.305337421,2.62E-10,6.69E-10,16,Q78JN3,Eci3,"Enoyl-CoA delta isomerase 3, peroxisomal",ECI3_MOUSE,8,-79.7686769,0.202313231,Injured,Non-injured,peroxisome,"fatty-acyl-CoA binding,dodecenoyl-CoA delta-isomerase activity",fatty acid beta-oxidation
